Module	Section	Sample Name	Source
Preseq	all_sections	MH1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/preseq/MH1.sorted.ccurve.txt
Preseq	all_sections	BC3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/preseq/BC3.sorted.ccurve.txt
Preseq	all_sections	BC2	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/preseq/BC2.sorted.ccurve.txt
Preseq	all_sections	MC4	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/preseq/MC4.sorted.ccurve.txt
Preseq	all_sections	BN5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/preseq/BN5.sorted.ccurve.txt
Preseq	all_sections	OH2	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/preseq/OH2.sorted.ccurve.txt
Preseq	all_sections	OH4	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/preseq/OH4.sorted.ccurve.txt
Preseq	all_sections	BN3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/preseq/BN3.sorted.ccurve.txt
Preseq	all_sections	ON2	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/preseq/ON2.sorted.ccurve.txt
Preseq	all_sections	BH4	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/preseq/BH4.sorted.ccurve.txt
Preseq	all_sections	BC4	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/preseq/BC4.sorted.ccurve.txt
Preseq	all_sections	OC3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/preseq/OC3.sorted.ccurve.txt
Preseq	all_sections	WH1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/preseq/WH1.sorted.ccurve.txt
Preseq	all_sections	WH4	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/preseq/WH4.sorted.ccurve.txt
Preseq	all_sections	BC5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/preseq/BC5.sorted.ccurve.txt
Preseq	all_sections	WH3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/preseq/WH3.sorted.ccurve.txt
Preseq	all_sections	MC3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/preseq/MC3.sorted.ccurve.txt
Preseq	all_sections	BC1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/preseq/BC1.sorted.ccurve.txt
Preseq	all_sections	MH5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/preseq/MH5.sorted.ccurve.txt
Preseq	all_sections	MC1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/preseq/MC1.sorted.ccurve.txt
Preseq	all_sections	WC2	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/preseq/WC2.sorted.ccurve.txt
Preseq	all_sections	BH1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/preseq/BH1.sorted.ccurve.txt
Preseq	all_sections	MN4	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/preseq/MN4.sorted.ccurve.txt
RSeQC	read_distribution	MN5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MN5.sorted.read_distribution.txt
RSeQC	read_distribution	WN1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WN1.sorted.read_distribution.txt
RSeQC	read_distribution	WH5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WH5.sorted.read_distribution.txt
RSeQC	read_distribution	WC5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WC5.sorted.read_distribution.txt
RSeQC	read_distribution	MC5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MC5.sorted.read_distribution.txt
RSeQC	read_distribution	MH3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MH3.sorted.read_distribution.txt
RSeQC	read_distribution	WN2	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WN2.sorted.read_distribution.txt
RSeQC	read_distribution	OC4	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/OC4.sorted.read_distribution.txt
RSeQC	read_distribution	OH3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/OH3.sorted.read_distribution.txt
RSeQC	read_distribution	MH2	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MH2.sorted.read_distribution.txt
RSeQC	read_distribution	ON5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/ON5.sorted.read_distribution.txt
RSeQC	read_distribution	BH3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/BH3.sorted.read_distribution.txt
RSeQC	read_distribution	WH2	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WH2.sorted.read_distribution.txt
RSeQC	read_distribution	BH5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/BH5.sorted.read_distribution.txt
RSeQC	read_distribution	WN3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WN3.sorted.read_distribution.txt
RSeQC	read_distribution	OH5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/OH5.sorted.read_distribution.txt
RSeQC	read_distribution	OC1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/OC1.sorted.read_distribution.txt
RSeQC	read_distribution	ON1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/ON1.sorted.read_distribution.txt
RSeQC	read_distribution	WN4	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WN4.sorted.read_distribution.txt
RSeQC	read_distribution	BN1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/BN1.sorted.read_distribution.txt
RSeQC	read_distribution	OC2	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/OC2.sorted.read_distribution.txt
RSeQC	read_distribution	ON3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/ON3.sorted.read_distribution.txt
RSeQC	read_distribution	BH2	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/BH2.sorted.read_distribution.txt
RSeQC	read_distribution	MN1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MN1.sorted.read_distribution.txt
RSeQC	read_distribution	WC1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WC1.sorted.read_distribution.txt
RSeQC	read_distribution	WC3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WC3.sorted.read_distribution.txt
RSeQC	read_distribution	MH4	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MH4.sorted.read_distribution.txt
RSeQC	read_distribution	OC5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/OC5.sorted.read_distribution.txt
RSeQC	read_distribution	MN2	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MN2.sorted.read_distribution.txt
RSeQC	read_distribution	OH1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/OH1.sorted.read_distribution.txt
RSeQC	read_distribution	MN3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MN3.sorted.read_distribution.txt
RSeQC	read_distribution	WN5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WN5.sorted.read_distribution.txt
RSeQC	read_distribution	MC2	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MC2.sorted.read_distribution.txt
RSeQC	read_distribution	WC4	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WC4.sorted.read_distribution.txt
RSeQC	read_distribution	ON4	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/ON4.sorted.read_distribution.txt
RSeQC	read_distribution	MH1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MH1.sorted.read_distribution.txt
RSeQC	read_distribution	BC3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/BC3.sorted.read_distribution.txt
RSeQC	read_distribution	BC2	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/BC2.sorted.read_distribution.txt
RSeQC	read_distribution	BN2	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/BN2.sorted.read_distribution.txt
RSeQC	read_distribution	BC4	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/BC4.sorted.read_distribution.txt
RSeQC	read_distribution	BN5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/BN5.sorted.read_distribution.txt
RSeQC	read_distribution	OH2	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/OH2.sorted.read_distribution.txt
RSeQC	read_distribution	OH4	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/OH4.sorted.read_distribution.txt
RSeQC	read_distribution	BN3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/BN3.sorted.read_distribution.txt
RSeQC	read_distribution	MC4	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MC4.sorted.read_distribution.txt
RSeQC	read_distribution	ON2	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/ON2.sorted.read_distribution.txt
RSeQC	read_distribution	OC3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/OC3.sorted.read_distribution.txt
RSeQC	read_distribution	WH1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WH1.sorted.read_distribution.txt
RSeQC	read_distribution	BH4	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/BH4.sorted.read_distribution.txt
RSeQC	read_distribution	WH4	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WH4.sorted.read_distribution.txt
RSeQC	read_distribution	BC5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/BC5.sorted.read_distribution.txt
RSeQC	read_distribution	WH3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WH3.sorted.read_distribution.txt
RSeQC	read_distribution	BC1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/BC1.sorted.read_distribution.txt
RSeQC	read_distribution	MC3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MC3.sorted.read_distribution.txt
RSeQC	read_distribution	MC1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MC1.sorted.read_distribution.txt
RSeQC	read_distribution	WC2	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WC2.sorted.read_distribution.txt
RSeQC	read_distribution	BH1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/BH1.sorted.read_distribution.txt
RSeQC	read_distribution	MN4	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MN4.sorted.read_distribution.txt
RSeQC	read_distribution	MH5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MH5.sorted.read_distribution.txt
RSeQC	inner_distance	MN5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MN5.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	WN1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WN1.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	WH5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WH5.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	WC5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WC5.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	MC5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MC5.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	MH3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MH3.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	WN2	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WN2.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	OC4	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/OC4.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	OH3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/OH3.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	MH2	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MH2.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	ON5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/ON5.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	BH3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/BH3.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	WH2	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WH2.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	BH5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/BH5.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	WN3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WN3.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	OH5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/OH5.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	OC1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/OC1.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	ON1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/ON1.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	WN4	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WN4.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	BN1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/BN1.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	OC2	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/OC2.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	ON3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/ON3.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	BH2	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/BH2.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	MN1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MN1.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	WC1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WC1.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	WC3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WC3.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	MH4	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MH4.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	OC5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/OC5.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	MN2	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MN2.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	OH1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/OH1.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	MN3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MN3.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	WN5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WN5.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	MC2	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MC2.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	WC4	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WC4.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	ON4	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/ON4.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	MH1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MH1.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	BC3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/BC3.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	BC2	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/BC2.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	BN2	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/BN2.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	BC4	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/BC4.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	BN5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/BN5.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	OH2	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/OH2.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	OH4	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/OH4.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	BN3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/BN3.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	MC4	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MC4.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	ON2	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/ON2.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	OC3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/OC3.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	WH1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WH1.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	BH4	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/BH4.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	WH4	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WH4.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	BC5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/BC5.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	WH3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WH3.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	BC1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/BC1.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	MC3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MC3.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	MC1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MC1.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	WC2	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WC2.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	BH1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/BH1.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	MN4	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MN4.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	MH5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MH5.sorted.rseqc.inner_distance_freq.txt
RSeQC	read_duplication	MN5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MN5.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	WN1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WN1.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	WH5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WH5.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	WC5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WC5.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	MC5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MC5.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	MH3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MH3.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	WN2	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WN2.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	OC4	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/OC4.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	OH3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/OH3.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	MH2	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MH2.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	ON5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/ON5.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	BH3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/BH3.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	WH2	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WH2.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	BH5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/BH5.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	WN3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WN3.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	OH5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/OH5.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	OC1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/OC1.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	ON1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/ON1.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	WN4	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WN4.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	BN1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/BN1.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	OC2	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/OC2.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	ON3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/ON3.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	BH2	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/BH2.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	MN1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MN1.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	WC1	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WC1.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	WC3	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/WC3.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	MH4	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/MH4.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	OC5	/scratch.global/zhoux379/nf/work/72/190bcbc07559dd5efb3b941fcda12f/rseqc/OC5.sorted.read_duplication.pos.DupRate.xls
