Module	Section	Sample Name	Source
featureCounts	all_sections	SRR7443471	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/featureCounts/SRR7443471.sorted_gene.featureCounts.txt.summary
featureCounts	all_sections	SRR7443460	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/featureCounts/SRR7443460.sorted_gene.featureCounts.txt.summary
featureCounts	all_sections	SRR7443466	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/featureCounts/SRR7443466.sorted_gene.featureCounts.txt.summary
featureCounts	all_sections	SRR7443472	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/featureCounts/SRR7443472.sorted_gene.featureCounts.txt.summary
featureCounts	all_sections	SRR7443459	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/featureCounts/SRR7443459.sorted_gene.featureCounts.txt.summary
featureCounts	all_sections	SRR7443462	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/featureCounts/SRR7443462.sorted_gene.featureCounts.txt.summary
featureCounts	all_sections	SRR7443461	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/featureCounts/SRR7443461.sorted_gene.featureCounts.txt.summary
featureCounts	all_sections	SRR7443455	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/featureCounts/SRR7443455.sorted_gene.featureCounts.txt.summary
featureCounts	all_sections	SRR7443463	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/featureCounts/SRR7443463.sorted_gene.featureCounts.txt.summary
featureCounts	all_sections	SRR7443465	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/featureCounts/SRR7443465.sorted_gene.featureCounts.txt.summary
featureCounts	all_sections	SRR7443469	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/featureCounts/SRR7443469.sorted_gene.featureCounts.txt.summary
featureCounts	all_sections	SRR7443457	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/featureCounts/SRR7443457.sorted_gene.featureCounts.txt.summary
featureCounts	all_sections	SRR7443468	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/featureCounts/SRR7443468.sorted_gene.featureCounts.txt.summary
featureCounts	all_sections	SRR7443470	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/featureCounts/SRR7443470.sorted_gene.featureCounts.txt.summary
featureCounts	all_sections	SRR7443456	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/featureCounts/SRR7443456.sorted_gene.featureCounts.txt.summary
featureCounts	all_sections	SRR7443458	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/featureCounts/SRR7443458.sorted_gene.featureCounts.txt.summary
Salmon	all_sections	SRR7443464	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/salmon/SRR7443464/libParams/flenDist.txt
Salmon	all_sections	SRR7443466	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/salmon/SRR7443466/libParams/flenDist.txt
Salmon	all_sections	SRR7443471	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/salmon/SRR7443471/libParams/flenDist.txt
Salmon	all_sections	SRR7443467	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/salmon/SRR7443467/libParams/flenDist.txt
Salmon	all_sections	SRR7443460	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/salmon/SRR7443460/libParams/flenDist.txt
Salmon	all_sections	SRR7443472	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/salmon/SRR7443472/libParams/flenDist.txt
Salmon	all_sections	SRR7443462	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/salmon/SRR7443462/libParams/flenDist.txt
Salmon	all_sections	SRR7443459	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/salmon/SRR7443459/libParams/flenDist.txt
Salmon	all_sections	SRR7443455	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/salmon/SRR7443455/libParams/flenDist.txt
Salmon	all_sections	SRR7443461	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/salmon/SRR7443461/libParams/flenDist.txt
Salmon	all_sections	SRR7443463	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/salmon/SRR7443463/libParams/flenDist.txt
Salmon	all_sections	SRR7443469	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/salmon/SRR7443469/libParams/flenDist.txt
Salmon	all_sections	SRR7443465	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/salmon/SRR7443465/libParams/flenDist.txt
Salmon	all_sections	SRR7443468	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/salmon/SRR7443468/libParams/flenDist.txt
Salmon	all_sections	SRR7443456	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/salmon/SRR7443456/libParams/flenDist.txt
Salmon	all_sections	SRR7443457	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/salmon/SRR7443457/libParams/flenDist.txt
Salmon	all_sections	SRR7443470	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/salmon/SRR7443470/libParams/flenDist.txt
Salmon	all_sections	SRR7443458	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/salmon/SRR7443458/libParams/flenDist.txt
HISAT2	all_sections	SRR7443467	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/alignment/SRR7443467.hisat2_summary.txt
HISAT2	all_sections	SRR7443464	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/alignment/SRR7443464.hisat2_summary.txt
HISAT2	all_sections	SRR7443466	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/alignment/SRR7443466.hisat2_summary.txt
HISAT2	all_sections	SRR7443471	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/alignment/SRR7443471.hisat2_summary.txt
HISAT2	all_sections	SRR7443472	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/alignment/SRR7443472.hisat2_summary.txt
HISAT2	all_sections	SRR7443460	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/alignment/SRR7443460.hisat2_summary.txt
HISAT2	all_sections	SRR7443462	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/alignment/SRR7443462.hisat2_summary.txt
HISAT2	all_sections	SRR7443459	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/alignment/SRR7443459.hisat2_summary.txt
HISAT2	all_sections	SRR7443461	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/alignment/SRR7443461.hisat2_summary.txt
HISAT2	all_sections	SRR7443455	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/alignment/SRR7443455.hisat2_summary.txt
HISAT2	all_sections	SRR7443463	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/alignment/SRR7443463.hisat2_summary.txt
HISAT2	all_sections	SRR7443469	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/alignment/SRR7443469.hisat2_summary.txt
HISAT2	all_sections	SRR7443465	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/alignment/SRR7443465.hisat2_summary.txt
HISAT2	all_sections	SRR7443468	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/alignment/SRR7443468.hisat2_summary.txt
HISAT2	all_sections	SRR7443457	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/alignment/SRR7443457.hisat2_summary.txt
HISAT2	all_sections	SRR7443456	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/alignment/SRR7443456.hisat2_summary.txt
HISAT2	all_sections	SRR7443470	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/alignment/SRR7443470.hisat2_summary.txt
HISAT2	all_sections	SRR7443458	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/alignment/SRR7443458.hisat2_summary.txt
Cutadapt	all_sections	SRR7443464_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443464_1.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443464_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443464_2.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443467_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443467_1.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443467_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443467_2.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443466_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443466_1.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443466_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443466_2.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443471_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443471_1.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443471_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443471_2.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443460_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443460_1.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443460_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443460_2.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443472_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443472_1.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443472_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443472_2.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443455_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443455_1.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443455_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443455_2.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443462_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443462_1.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443462_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443462_2.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443459_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443459_1.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443459_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443459_2.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443461_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443461_1.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443461_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443461_2.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443463_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443463_1.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443463_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443463_2.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443469_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443469_1.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443469_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443469_2.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443465_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443465_1.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443465_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443465_2.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443456_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443456_1.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443456_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443456_2.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443468_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443468_1.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443468_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443468_2.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443457_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443457_1.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443457_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443457_2.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443470_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443470_1.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443470_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443470_2.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443458_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443458_1.fq.gz_trimming_report.txt
Cutadapt	all_sections	SRR7443458_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/trimgalore/SRR7443458_2.fq.gz_trimming_report.txt
FastQC	all_sections	SRR7443464_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443464_1_fastqc.zip
FastQC	all_sections	SRR7443464_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443464_2_fastqc.zip
FastQC	all_sections	SRR7443467_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443467_1_fastqc.zip
FastQC	all_sections	SRR7443467_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443467_2_fastqc.zip
FastQC	all_sections	SRR7443466_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443466_1_fastqc.zip
FastQC	all_sections	SRR7443466_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443466_2_fastqc.zip
FastQC	all_sections	SRR7443471_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443471_1_fastqc.zip
FastQC	all_sections	SRR7443471_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443471_2_fastqc.zip
FastQC	all_sections	SRR7443472_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443472_1_fastqc.zip
FastQC	all_sections	SRR7443472_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443472_2_fastqc.zip
FastQC	all_sections	SRR7443456_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443456_1_fastqc.zip
FastQC	all_sections	SRR7443456_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443456_2_fastqc.zip
FastQC	all_sections	SRR7443460_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443460_1_fastqc.zip
FastQC	all_sections	SRR7443460_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443460_2_fastqc.zip
FastQC	all_sections	SRR7443462_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443462_1_fastqc.zip
FastQC	all_sections	SRR7443462_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443462_2_fastqc.zip
FastQC	all_sections	SRR7443459_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443459_1_fastqc.zip
FastQC	all_sections	SRR7443459_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443459_2_fastqc.zip
FastQC	all_sections	SRR7443455_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443455_1_fastqc.zip
FastQC	all_sections	SRR7443455_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443455_2_fastqc.zip
FastQC	all_sections	SRR7443461_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443461_1_fastqc.zip
FastQC	all_sections	SRR7443461_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443461_2_fastqc.zip
FastQC	all_sections	SRR7443463_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443463_1_fastqc.zip
FastQC	all_sections	SRR7443463_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443463_2_fastqc.zip
FastQC	all_sections	SRR7443465_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443465_1_fastqc.zip
FastQC	all_sections	SRR7443465_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443465_2_fastqc.zip
FastQC	all_sections	SRR7443468_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443468_1_fastqc.zip
FastQC	all_sections	SRR7443468_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443468_2_fastqc.zip
FastQC	all_sections	SRR7443469_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443469_1_fastqc.zip
FastQC	all_sections	SRR7443469_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443469_2_fastqc.zip
FastQC	all_sections	SRR7443470_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443470_1_fastqc.zip
FastQC	all_sections	SRR7443470_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443470_2_fastqc.zip
FastQC	all_sections	SRR7443458_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443458_1_fastqc.zip
FastQC	all_sections	SRR7443458_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443458_2_fastqc.zip
FastQC	all_sections	SRR7443457_1	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443457_1_fastqc.zip
FastQC	all_sections	SRR7443457_2	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/fastqc/SRR7443457_2_fastqc.zip
